"Expr1000","Date","Station Group","Station ID","Site Name","Trip ID","Elevation","Bottom Sounding"
"LP950907",9/8/1995 8:45:00,"LPCR1395","LPCR1395","Iceberg","LP950907",3690.50,
"LP950907",9/8/1995 10:50:00,"LPCR1587","LPCR1587","Lake","LP950907",3690.50,109.00
"LP950907",9/8/1995 17:30:00,"LPCR2387","LPCR2387","Hite Basin","LP950907",3690.50,60.00
"LP950907",9/9/1995 8:25:00,"LPCR2255","LPCR2255","Scorup","LP950907",3690.32,70.00
"LP950907",9/9/1995 9:20:00,"LPCR_INF","LPCR2990","Colorado River below Imperial Canyon","LP950907",3690.32,9.00
"LP950907",9/9/1995 10:36:00,"LPCR_INF","LPCR2897","Colorado River below Palmer Canyon","LP950907",3690.32,9.00
"LP950907",9/9/1995 10:45:00,"LPCR2085","LPCR2085","Lower Good Hope Bay","LP950907",3690.32,81.00
"LP950907",9/9/1995 12:00:00,"LPCR_INF","LPCR2521","Colorado River at Hwy 95 Bridge","LP950907",3690.32,19.00
"LP950907",9/9/1995 13:40:00,"LPCR1933","LPCR1933","Knowles","LP950907",3690.32,92.50
"LP950907",9/9/1995 15:15:00,"LPCR1772","LPCR1772","Moki","LP950907",3690.32,94.00
"LP950907",9/9/1995 15:34:00,"LPCR1772","LPCR1772","Moki","LP950907",3690.32,
"LP950907",9/10/1995 7:20:00,"LPCR1692","LPCR1692","Bullfrog","LP950907",3690.20,101.00
"LP950907",9/10/1995 11:30:00,"LPCR1587","LPCR1587","Lake","LP950907",3690.20,107.00
"LP950907",9/10/1995 14:45:00,"LPCR1001","LPCR1001","San Juan R. Confluence","LP950907",3690.20,127.00
"LP950907",9/10/1995 18:00:00,"LPSJR431","LPSJR431","San Juan at Upper Piute Bay","LP950907",3690.20,62.00
"LP950907",9/11/1995 8:00:00,"LPSJR329","LPSJR329","San Juan at Lower Piute Bay","LP950907",3690.06,78.00
"LP950907",9/11/1995 8:30:00,"LPSJR625","LPSJR625","San Juan at Lower Zahn Bay","LP950907",3690.06,33.00
"LP950907",9/11/1995 10:15:00,"LPSJR193","LPSJR193","San Juan at Cha Canyon","LP950907",3690.06,98.00
"LP950907",9/11/1995 11:10:00,"LPSJRINF","LPSJR720","San Juan above Nokai Canyon","LP950907",3690.06,18.00
"LP950907",9/12/1995 7:30:00,"LPCR0453","LPCR0453","Crossing of the Fathers","LP950907",3689.93,149.00
"LP950907",9/12/1995 17:15:00,"LPCR0024","LPCR0024","Wahweap","LP950907",3689.93,154.00
"LP950907",9/15/1995 10:30:00,"LPCR0000","SCGC-145","Colorado R. below Glen Canyon Dam","LP950907",,
"LP950907",9/15/1995 14:30:00,"LPCR-249","SCGC0000","Colorado R. at Lees Ferry","LP950907",,
"LP951004",10/3/1995 13:00:00,"LPCR0000","SCGC-145","Colorado R. below Glen Canyon Dam","LP951004",,
"LP951004",10/3/1995 15:00:00,"LPCR-249","SCGC0000","Colorado R. at Lees Ferry","LP951004",,
"LP951004",10/4/1995 13:00:00,"LPCR0024","LPCR0024","Wahweap","LP951004",3686.78,154.30
"LP951114",11/14/1995 13:30:00,"LPCR0024","LPCR0024","Wahweap","LP951114",3683.72,153.40
"LP951114",11/15/1995 8:00:00,"LPCR0000","SCGC-145","Colorado R. below Glen Canyon Dam","LP951114",,
"LP951114",11/15/1995 11:00:00,"LPCR-249","SCGC0000","Colorado R. at Lees Ferry","LP951114",,
"LP951129",11/29/1995 14:00:00,"LPCR0024","LPCR0024","Wahweap","LP951129",3683.03,153.50
"LP951211",12/11/1995 12:30:00,"LPCR0024","LPCR0024","Wahweap","LP951211",3682.35,153.00
"LP951211",12/11/1995 16:00:00,"LPCR0453","LPCR0453","Crossing of the Fathers","LP951211",3682.35,147.00
"LP951211",12/12/1995 11:00:00,"LPCR1169","LPCR1169","Escalante","LP951211",3682.30,124.00
"LP951211",12/12/1995 12:30:00,"LPESC119","LPESC119","Escalante at Davis Gulch","LP951211",3682.30,79.00
"LP951211",12/12/1995 14:30:00,"LPCR1395","LPCR1395","Iceberg","LP951211",3682.30,108.00
"LP951211",12/12/1995 16:00:00,"LPCR1587","LPCR1587","Lake","LP951211",3682.30,106.00
"LP951211",12/13/1995 8:00:00,"LPCR1692","LPCR1692","Bullfrog","LP951211",3682.23,98.00
"LP951211",12/13/1995 11:30:00,"LPCR1933","LPCR1933","Knowles","LP951211",3682.23,90.00
"LP951211",12/13/1995 13:00:00,"LPCR2085","LPCR2085","Lower Good Hope Bay","LP951211",3682.23,78.00
"LP951211",12/13/1995 14:15:00,"LPCR2255","LPCR2255","Scorup","LP951211",3682.23,72.00
"LP951211",12/13/1995 15:30:00,"LPCR2387","LPCR2387","Hite Basin","LP951211",3682.23,57.00
"LP951211",12/15/1995 8:30:00,"LPSJR431","LPSJR431","San Juan at Upper Piute Bay","LP951211",3682.14,60.00
"LP951211",12/15/1995 9:30:00,"LPSJR329","LPSJR329","San Juan at Lower Piute Bay","LP951211",3682.14,75.00
"LP951211",12/15/1995 10:30:00,"LPSJR193","LPSJR193","San Juan at Cha Canyon","LP951211",3682.14,93.00
"LP951211",12/15/1995 12:30:00,"LPCR0905","LPCR0905","Oak","LP951211",3682.14,120.00
"LP960103",1/3/1996 11:15:00,"LPCR0024","LPCR0024","Wahweap","LP960103",3680.75,153.00
"LP960103",1/3/1996 14:30:00,"LPCR0000","SCGC-145","Colorado R. below Glen Canyon Dam","LP960103",,
"LP960103",1/3/1996 17:00:00,"LPCR-249","SCGC0000","Colorado R. at Lees Ferry","LP960103",,
"LP960131",1/30/1996 13:30:00,"LPCR0000","SCGC-145","Colorado R. below Glen Canyon Dam","LP960131",,
"LP960131",1/30/1996 17:00:00,"LPCR-249","SCGC0000","Colorado R. at Lees Ferry","LP960131",,
"LP960131",1/31/1996 11:15:00,"LPCR0024","LPCR0024","Wahweap","LP960131",3677.96,152.00
"LP960228",2/13/1996 14:31:00,"LPCR0000","LPCRDT07","Glen Canyon Dam Draft Tube #7","LP960228",,
"LP960228",2/22/1996 13:00:00,"LPCR0000","SCGC-145","Colorado R. below Glen Canyon Dam","LP960228",,
"LP960228",2/22/1996 13:15:00,"LPCR0000","LPCRDT08","Glen Canyon Dam Draft Tube #8","LP960228",,
"LP960228",2/27/1996 15:00:00,"LPCR-249","SCGC0000","Colorado R. at Lees Ferry","LP960228",,
"LP960228",2/27/1996 17:00:00,"LPCR0000","LPCRDT08","Glen Canyon Dam Draft Tube #8","LP960228",,
"LP960228",2/28/1996 14:00:00,"LPCR0024","LPCR0024","Wahweap","LP960228",3676.24,151.80
"LP960228",2/29/1996 9:30:00,"LPCR0453","LPCR0453","Crossing of the Fathers","LP960228",3676.15,145.60
"LP960228",2/29/1996 14:45:00,"LPCR0905","LPCR0905","Oak","LP960228",3676.15,128.50
"LP960228",3/1/1996 9:00:00,"LPCR1169","LPCR1169","Escalante","LP960228",3676.08,122.80
"LP960228",3/1/1996 11:00:00,"LPESC072","LPESC072","Escalante near Clear Creek","LP960228",3676.08,84.90
"LP960228",3/1/1996 12:30:00,"LPESC119","LPESC119","Escalante at Davis Gulch","LP960228",3676.08,76.50
"LP960228",3/1/1996 13:30:00,"LPESC200","LPESC200","Escalante at Willow Creek","LP960228",3676.08,53.20
"LP960228",3/1/1996 14:45:00,"LPESCINF","LPESC367","Escalante between Cow and Stevens Canyon","LP960228",3676.08,
"LP960228",3/2/1996 8:00:00,"LPCR1395","LPCR1395","Iceberg","LP960228",3676.02,118.20
"LP960228",3/2/1996 10:30:00,"LPCR1587","LPCR1587","Lake","LP960228",3676.02,105.50
"LP960228",3/2/1996 11:30:00,"LPCR1692","LPCR1692","Bullfrog","LP960228",3676.02,97.50
"LP960228",3/2/1996 14:45:00,"LPCR1772","LPCR1772","Moki","LP960228",3676.02,92.80
"LP960228",3/2/1996 16:30:00,"LPCR2085","LPCR2085","Lower Good Hope Bay","LP960228",3676.02,80.60
"LP960228",3/3/1996 8:45:00,"LPCR2255","LPCR2255","Scorup","LP960228",3675.94,70.40
"LP960228",3/3/1996 10:00:00,"LPCR2387","LPCR2387","Hite Basin","LP960228",3675.94,56.00
"LP960228",3/3/1996 11:30:00,"LPCR_INF","LPCR2618","Colorado River below Sheep Canyon","LP960228",3675.94,19.50
"LP960228",3/4/1996 10:30:00,"LPSJR329","LPSJR329","San Juan at Lower Piute Bay","LP960228",3675.94,74.20
"LP960228",3/4/1996 10:45:00,"LPSJR329","LPSJR329","San Juan at Lower Piute Bay","LP960228",3675.94,75.60
"LP960228",3/4/1996 12:00:00,"LPSJR431","LPSJR431","San Juan at Upper Piute Bay","LP960228",3675.94,58.10
"LP960228",3/4/1996 13:13:00,"LPSJRINF","LPSJR870","San Juan River at Piute Farms","LP960228",3675.94,6.30
"LP960228",3/4/1996 14:00:00,"LPSJR193","LPSJR193","San Juan at Cha Canyon","LP960228",3675.94,93.10
"LP960228",3/4/1996 15:00:00,"LPSJRINF","LPSJR803","San Juan River at Mikes Canyon","LP960228",3675.94,9.10
"LP960228",3/5/1996 9:00:00,"LPSJR625","LPSJR625","San Juan at Lower Zahn Bay","LP960228",3675.88,25.90
"LP960228",3/6/1996 8:31:00,"LPCR0000","LPCRDT08","Glen Canyon Dam Draft Tube #8","LP960228",,
"LP960322",3/22/1996 12:30:00,"LPCR0024","LPCR0024","Wahweap","LP960322",3675.29,151.70
"LP960322",3/23/1996 13:20:00,"LPCR0453","LPCR0453","Crossing of the Fathers","LP960322",3675.32,145.60
"LP960324",3/24/1996 11:00:00,"LPCR0024","LPCR0024","Wahweap","LP960324",3675.36,151.70
"LP960327",3/27/1996 11:20:00,"LPCR0024","LPCR0024","Wahweap","LP960327",3675.09,151.50
"LP960327",3/27/1996 16:30:00,"LPCR0453","LPCR0453","Crossing of the Fathers","LP960327",3675.09,145.50
"LP960327",3/28/1996 10:40:00,"LPCR0905","LPCR0905","Oak","LP960327",3674.63,
"LP960405",4/1/1996 17:00:00,"LPCR0000","LPCRDT08","Glen Canyon Dam Draft Tube #8","LP960405",,
"LP960402",4/2/1996 10:20:00,"LPCR0024","LPCR0024","Wahweap","LP960402",3672.26,150.50
"LP960402",4/2/1996 13:50:00,"LPCR0453","LPCR0453","Crossing of the Fathers","LP960402",3672.26,145.00
"LP960402",4/2/1996 16:30:00,"LPCR0905","LPCR0905","Oak","LP960402",3672.26,127.90
"LP960403",4/3/1996 11:45:00,"LPCR0024","LPCR0024","Wahweap","LP960403",3671.90,150.00
"LP960405",4/4/1996 17:30:00,"LPCR0000","SCGC-145","Colorado R. below Glen Canyon Dam","LP960405",,
"LP960405",4/5/1996 9:00:00,"LPCR0024","LPCR0024","Wahweap","LP960405",3671.86,150.30
"LP960405",4/5/1996 14:25:00,"LPCR0453","LPCR0453","Crossing of the Fathers","LP960405",3671.86,145.00
"LP960405",4/5/1996 17:45:00,"LPCR0905","LPCR0905","Oak","LP960405",3671.86,128.00
"LP960405",4/6/1996 17:00:00,"LPCR-249","SCGC0000","Colorado R. at Lees Ferry","LP960405",,
"LP960418",4/18/1996 13:30:00,"LPCR1169","LPCR1169","Escalante","LP960418",3672.40,122.00
"LP960418",4/19/1996 7:10:00,"LPCR2387","LPCR2387","Hite Basin","LP960418",3672.46,54.00
"LP960418",4/19/1996 9:05:00,"LPCR_INF","LPCR2587","Colorado River below Mille Crag Bend","LP960418",,18.00
"LP960418",4/19/1996 11:34:00,"LPCR2255","LPCR2255","Scorup","LP960418",3672.46,68.00
"LP960418",4/19/1996 12:53:00,"LPCR2085","LPCR2085","Lower Good Hope Bay","LP960418",3672.46,77.00
"LP960418",4/19/1996 14:08:00,"LPCR1933","LPCR1933","Knowles","LP960418",3672.46,88.00
"LP960418",4/19/1996 16:45:00,"LPCR1692","LPCR1692","Bullfrog","LP960418",3672.46,96.00
"LP960418",4/19/1996 17:55:00,"LPCR1772","LPCR1772","Moki","LP960418",3672.46,90.50
"LP960418",4/20/1996 8:40:00,"LPCR1587","LPCR1587","Lake","LP960418",3672.45,104.00
"LP960418",4/20/1996 10:00:00,"LPCR1395","LPCR1395","Iceberg","LP960418",3672.45,116.00
"LP960418",4/20/1996 11:35:00,"LPCR1169","LPCR1169","Escalante","LP960418",3672.45,121.50
"LP960418",4/20/1996 13:21:00,"LPCR1001","LPCR1001","San Juan R. Confluence","LP960418",3672.45,122.00
"LP960418",4/20/1996 15:00:00,"LPCR0905","LPCR0905","Oak","LP960418",3672.45,129.00
"LP960418",4/21/1996 9:04:00,"LPCR0453","LPCR0453","Crossing of the Fathers","LP960418",3672.48,143.50
"LP960418",4/21/1996 12:05:00,"LPCR0024","LPCR0024","Wahweap","LP960418",3672.48,152.50
"LP960501",5/1/1996 10:30:00,"LPCR0024","LPCR0024","Wahweap","LP960501",3672.50,
"LP960604",5/30/1996 17:30:00,"LPCR0000","LPCRDT05","Glen Canyon Dam Draft Tube #5","LP960604",,
"LP960604",5/30/1996 20:00:00,"LPCR-249","SCGC0000","Colorado R. at Lees Ferry","LP960604",,
"LP960531",5/31/1996 9:00:00,"LPCR-249","SCGC0000","Colorado R. at Lees Ferry","LP960531",,
"LP960531",5/31/1996 12:00:00,"LPCR0000","LPCRDT05","Glen Canyon Dam Draft Tube #5","LP960531",,
"LP960604",6/4/1996 11:21:00,"LPCR0024","LPCR0024","Wahweap","LP960604",3681.51,153.20
"LP960604",6/4/1996 14:40:00,"LPCR0453","LPCR0453","Crossing of the Fathers","LP960604",3681.51,146.00
"LP960604",6/5/1996 6:50:00,"LPCR0905","LPCR0905","Oak","LP960604",3681.63,130.40
"LP960604",6/5/1996 10:00:00,"LPCR1169","LPCR1169","Escalante","LP960604",3681.63,123.80
"LP960604",6/5/1996 11:30:00,"LPESC072","LPESC072","Escalante near Clear Creek","LP960604",3681.63,85.20
"LP960604",6/5/1996 12:31:00,"LPESC119","LPESC119","Escalante at Davis Gulch","LP960604",3681.63,78.00
"LP960604",6/5/1996 14:15:00,"LPESC200","LPESC200","Escalante at Willow Creek","LP960604",3681.63,54.50
"LP960604",6/5/1996 15:10:00,"LPESC273","LPESC273","Escalante Inflow above Garces Island","LP960604",3681.63,33.50
"LP960604",6/6/1996 6:15:00,"LPCR1395","LPCR1395","Iceberg","LP960604",3681.81,119.50
"LP960604",6/6/1996 8:15:00,"LPCR1587","LPCR1587","Lake","LP960604",3681.81,106.20
"LP960604",6/6/1996 9:30:00,"LPCR1692","LPCR1692","Bullfrog","LP960604",3681.81,98.50
"LP960604",6/6/1996 14:00:00,"LPCR1772","LPCR1772","Moki","LP960604",3681.81,93.20
"LP960604",6/6/1996 15:30:00,"LPCR1933","LPCR1933","Knowles","LP960604",3681.81,90.60
"LP960604",6/6/1996 17:20:00,"LPCR2085","LPCR2085","Lower Good Hope Bay","LP960604",3681.81,81.80
"LP960604",6/7/1996 7:15:00,"LPCR2255","LPCR2255","Scorup","LP960604",3682.01,71.30
"LP960604",6/7/1996 9:00:00,"LPCR2387","LPCR2387","Hite Basin","LP960604",3682.01,56.90
"LP960604",6/7/1996 12:07:00,"LPCR_INF","LPCR2618","Colorado River below Sheep Canyon","LP960604",3682.01,20.30
"LP960604",6/8/1996 15:15:00,"LPSJR625","LPSJR625","San Juan at Lower Zahn Bay","LP960604",3682.21,31.00
"LP960604",6/8/1996 16:58:00,"LPSJR431","LPSJR431","San Juan at Upper Piute Bay","LP960604",3682.21,
"LP960604",6/9/1996 5:26:00,"LPSJR431","LPSJR431","San Juan at Upper Piute Bay","LP960604",3682.45,59.20
"LP960604",6/9/1996 8:30:00,"LPSJR329","LPSJR329","San Juan at Lower Piute Bay","LP960604",3682.45,76.10
"LP960604",6/9/1996 9:40:00,"LPSJR193","LPSJR193","San Juan at Cha Canyon","LP960604",3682.45,94.50
"LP960604",6/9/1996 12:15:00,"LPCR1001","LPCR1001","San Juan R. Confluence","LP960604",3682.45,125.80
"LP960709",7/9/1996 12:00:00,"LPCR-249","SCGC0000","Colorado R. at Lees Ferry","LP960709",,
"LP960709",7/9/1996 14:00:00,"LPCR0000","LPCRDT05","Glen Canyon Dam Draft Tube #5","LP960709",,
"LP960717",7/17/1996 12:30:00,"LPCR0024","LPCR0024","Wahweap","LP960717",3687.73,154.90
"LP960717",7/17/1996 14:50:00,"LPCR0024","LPCR0024","Wahweap","LP960717",,
"LP960717",8/5/1996 8:30:00,"LPCR-249","SCGC0000","Colorado R. at Lees Ferry","LP960717",,
"LP960717",8/5/1996 11:00:00,"LPCR0000","LPCRDT05","Glen Canyon Dam Draft Tube #5","LP960717",,
"LP960823",8/23/1996 13:00:00,"LPCR0024","LPCR0024","Wahweap","LP960823",3683.25,153.50
"LP960823",8/23/1996 18:46:00,"LPCR0000","LPCRDT05","Glen Canyon Dam Draft Tube #5","LP960823",,
"LP960823",8/30/1996 13:00:00,"LPCR-249","SCGC0000","Colorado R. at Lees Ferry","LP960823",,
"LP960924",9/20/1996 12:00:00,"LPCR-249","SCGC0000","Colorado R. at Lees Ferry","LP960924",,
"LP960924",9/23/1996 20:30:00,"LPCR0000","SCGC-145","Colorado R. below Glen Canyon Dam","LP960924",,
"LP960924",9/24/1996 13:30:00,"LPCR0024","LPCR0024","Wahweap","LP960924",3679.97,152.00
"LP960924",9/24/1996 16:30:00,"LPCR0453","LPCR0453","Crossing of the Fathers","LP960924",3679.97,146.30
"LP960924",9/25/1996 10:10:00,"LPCR0905","LPCR0905","Oak","LP960924",3679.86,129.40
"LP960924",9/26/1996 7:30:00,"LPESC273","LPESC273","Escalante Inflow above Garces Island","LP960924",3679.75,33.00
"LP960924",9/26/1996 8:20:00,"LPESC119","LPESC119","Escalante at Davis Gulch","LP960924",3679.75,76.00
"LP960924",9/26/1996 10:15:00,"LPESC072","LPESC072","Escalante near Clear Creek","LP960924",3679.75,84.00
"LP960924",9/26/1996 11:20:00,"LPCR1169","LPCR1169","Escalante","LP960924",3679.75,123.00
"LP960924",9/26/1996 15:00:00,"LPCR1587","LPCR1587","Lake","LP960924",3679.75,104.00
"LP960924",9/27/1996 9:50:00,"LPCR2255","LPCR2255","Scorup","LP960924",3679.65,70.20
"LP960924",9/27/1996 11:20:00,"LPCR2387","LPCR2387","Hite Basin","LP960924",3679.65,56.00
"LP960924",9/27/1996 14:15:00,"LPCR_INF","LPCR2618","Colorado River below Sheep Canyon","LP960924",3679.65,18.50
"LP960924",9/27/1996 16:55:00,"LPCR2085","LPCR2085","Lower Good Hope Bay","LP960924",3679.65,81.50
"LP960924",9/28/1996 8:05:00,"LPCR1933","LPCR1933","Knowles","LP960924",3679.52,90.00
"LP960924",9/28/1996 9:45:00,"LPCR1772","LPCR1772","Moki","LP960924",3679.52,92.20
"LP960924",9/28/1996 11:10:00,"LPCR1692","LPCR1692","Bullfrog","LP960924",3679.52,97.00
"LP960924",9/28/1996 15:55:00,"LPCR1395","LPCR1395","Iceberg","LP960924",3679.52,118.00
"LP960924",9/29/1996 8:00:00,"LPSJR193","LPSJR193","San Juan at Cha Canyon","LP960924",3679.45,92.30
"LP960924",9/29/1996 10:00:00,"LPSJR329","LPSJR329","San Juan at Lower Piute Bay","LP960924",3679.45,75.00
"LP960924",9/29/1996 11:20:00,"LPSJR431","LPSJR431","San Juan at Upper Piute Bay","LP960924",3679.45,58.10
"LP960924",9/29/1996 13:50:00,"LPSJR625","LPSJR625","San Juan at Lower Zahn Bay","LP960924",3679.45,29.50
"LP960924",9/29/1996 15:15:00,"LPSJRINF","LPSJR720","San Juan above Nokai Canyon","LP960924",3679.45,15.25
"LP960924",9/30/1996 7:15:00,"LPCR1001","LPCR1001","San Juan R. Confluence","LP960924",3679.37,124.20
"LP960924",9/30/1996 9:00:00,"LPCR0905","LPCR0905","Oak","LP960924",3679.37,131.00
"LP960924",9/30/1996 15:30:00,"LPCR0024","LPCR0024","Wahweap","LP960924",3679.37,152.00
"LP961008",10/8/1996 12:00:00,"LPCR_INF","LPCR2716","Colorado River at Dark Canyon","LP961008",,
"LP961017",10/17/1996 9:00:00,"LPCR0024","LPCR0024","Wahweap","LP961017",3678.71,151.70
"LP961008",10/30/1996 7:51:00,"LPSJRINF","LPSJRBLF","San Juan R. near Bluff","LP961008",,
"LP961107",11/7/1996 15:00:00,"LPCR0024","LPCR0024","Wahweap","LP961107",3677.91,151.50
"LP961107",11/8/1996 8:00:00,"LPCR0000","LPCRDT05","Glen Canyon Dam Draft Tube #5","LP961107",,
"LP961203",12/3/1996 10:00:00,"LPCR0024","LPCR0024","Wahweap","LP961203",3677.42,151.60
"LP961203",12/3/1996 16:00:00,"LPCR0000","LPCRDT05","Glen Canyon Dam Draft Tube #5","LP961203",,
"LP961203",12/3/1996 16:54:00,"LPCR0000","SCGC-145","Colorado R. below Glen Canyon Dam","LP961203",,
"LP961203",12/3/1996 17:55:00,"LPCR-249","SCGC0000","Colorado R. at Lees Ferry","LP961203",,
"LP970122",1/22/1997 12:00:00,"LPCR0024","LPCR0024","Wahweap","LP970122",3672.15,150.50
"LP970122",1/22/1997 17:00:00,"LPCR0000","LPCRDT05","Glen Canyon Dam Draft Tube #5","LP970122",,
"LP970213",2/13/1997 10:05:00,"LPCR0024","LPCR0024","Wahweap","LP970213",3669.64,149.80
"LP970213",2/13/1997 14:30:00,"LPCR0000","LPCRDT07","Glen Canyon Dam Draft Tube #7","LP970213",,
"LP970213",2/14/1997 13:05:00,"LPCR-249","SCGC0000","Colorado R. at Lees Ferry","LP970213",,
"LP970220",2/20/1997 13:00:00,"LPCR0024","LPCR0024","Wahweap","LP970220",3668.43,149.40
"LP970220",2/21/1997 9:05:00,"LPCR0453","LPCR0453","Crossing of the Fathers","LP970220",3668.17,143.40
"LP970220",2/21/1997 13:30:00,"LPCR0905","LPCR0905","Oak","LP970220",3668.17,127.00
"LP970220",2/21/1997 15:45:00,"LPCR1169","LPCR1169","Escalante","LP970220",3668.17,120.50
"LP970220",2/22/1997 8:45:00,"LPESC072","LPESC072","Escalante near Clear Creek","LP970220",3667.94,82.10
"LP970220",2/22/1997 9:45:00,"LPESC119","LPESC119","Escalante at Davis Gulch","LP970220",3667.94,73.90
"LP970220",2/22/1997 11:55:00,"LPESC273","LPESC273","Escalante Inflow above Garces Island","LP970220",3667.94,29.00
"LP970220",2/22/1997 15:15:00,"LPCR1395","LPCR1395","Iceberg","LP970220",3667.94,116.00
"LP970220",2/23/1997 14:45:00,"LPCR_INF","LPCR2716","Colorado River at Dark Canyon","LP970220",3667.72,11.50
"LP970220",2/24/1997 7:50:00,"LPCR2387","LPCR2387","Hite Basin","LP970220",3667.49,53.60
"LP970220",2/24/1997 9:20:00,"LPCR2255","LPCR2255","Scorup","LP970220",3667.49,68.80
"LP970220",2/24/1997 10:30:00,"LPCR2085","LPCR2085","Lower Good Hope Bay","LP970220",3667.49,78.20
"LP970220",2/24/1997 14:15:00,"LPCR1692","LPCR1692","Bullfrog","LP970220",3667.49,94.30
"LP970220",2/25/1997 11:00:00,"LPSJR193","LPSJR193","San Juan at Cha Canyon","LP970220",3667.26,89.50
"LP970220",2/25/1997 13:30:00,"LPSJR431","LPSJR431","San Juan at Upper Piute Bay","LP970220",3667.26,55.30
"LP970220",2/25/1997 16:05:00,"LPCR1001","LPCR1001","San Juan R. Confluence","LP970220",3667.26,122.00
"LP970220",2/25/1997 17:45:00,"LPCR0000","LPCRDT05","Glen Canyon Dam Draft Tube #5","LP970220",,
"LP970319",3/19/1997 16:00:00,"LPCR0024","LPCR0024","Wahweap","LP970319",3663.17,148.00
"LP970319",3/20/1997 10:25:00,"LPCR0000","SCGC-145","Colorado R. below Glen Canyon Dam","LP970319",,
"LP970319",3/20/1997 12:00:00,"LPCR-249","SCGC0000","Colorado R. at Lees Ferry","LP970319",,
"LP970430",4/30/1997 12:00:00,"LPCR0024","LPCR0024","Wahweap","LP970430",3664.49,148.70
"LP970430",5/1/1997 9:15:00,"LPCR0000","SCGC-145","Colorado R. below Glen Canyon Dam","LP970430",,
"LP970430",5/1/1997 11:15:00,"LPCR-249","SCGC0000","Colorado R. at Lees Ferry","LP970430",,
"LP970603",6/3/1997 11:30:00,"LPCR0024","LPCR0024","Wahweap","LP970603",3679.93,153.20
"LP970603",6/3/1997 15:45:00,"LPCR0453","LPCR0453","Crossing of the Fathers","LP970603",3679.93,147.30
"LP970603",6/4/1997 9:00:00,"LPCR0905","LPCR0905","Oak","LP970603",3680.56,130.50
"LP970603",6/4/1997 11:30:00,"LPCR1169","LPCR1169","Escalante","LP970603",3680.56,124.10
"LP970603",6/4/1997 13:30:00,"LPESC072","LPESC072","Escalante near Clear Creek","LP970603",3680.56,83.00
"LP970603",6/4/1997 14:50:00,"LPESC119","LPESC119","Escalante at Davis Gulch","LP970603",3680.56,77.50
"LP970603",6/4/1997 16:33:00,"LPESC273","LPESC273","Escalante Inflow above Garces Island","LP970603",3680.56,33.70
"LP970603",6/5/1997 7:00:00,"LPCR1395","LPCR1395","Iceberg","LP970603",3681.29,119.40
"LP970603",6/5/1997 8:45:00,"LPCR1587","LPCR1587","Lake","LP970603",3681.29,106.40
"LP970603",6/5/1997 10:15:00,"LPCR1692","LPCR1692","Bullfrog","LP970603",3681.29,98.20
"LP970603",6/5/1997 13:40:00,"LPCR1772","LPCR1772","Moki","LP970603",3681.29,96.20
"LP970603",6/5/1997 15:30:00,"LPCR1933","LPCR1933","Knowles","LP970603",3681.29,90.60
"LP970603",6/6/1997 6:45:00,"LPCR2085","LPCR2085","Lower Good Hope Bay","LP970603",3682.09,81.70
"LP970603",6/6/1997 8:45:00,"LPCR2255","LPCR2255","Scorup","LP970603",3682.09,71.50
"LP970603",6/6/1997 10:15:00,"LPCR2387","LPCR2387","Hite Basin","LP970603",3682.09,56.60
"LP970603",6/6/1997 12:27:00,"LPCR_INF","LPCR2521","Colorado River at Hwy 95 Bridge","LP970603",3682.09,19.80
"LP970603",6/7/1997 8:15:00,"LPCR1001","LPCR1001","San Juan R. Confluence","LP970603",3682.79,126.20
"LP970603",6/7/1997 10:30:00,"LPSJR193","LPSJR193","San Juan at Cha Canyon","LP970603",3682.79,93.80
"LP970603",6/7/1997 12:30:00,"LPSJR329","LPSJR329","San Juan at Lower Piute Bay","LP970603",3682.79,76.30
"LP970603",6/7/1997 13:50:00,"LPSJR431","LPSJR431","San Juan at Upper Piute Bay","LP970603",3682.79,59.60
"LP970603",6/7/1997 16:20:00,"LPSJR625","LPSJR625","San Juan at Lower Zahn Bay","LP970603",3682.79,31.40
"LP970603",6/7/1997 17:30:00,"LPSJRINF","LPSJR730","San Juan below Copper Canyon","LP970603",3682.79,17.00
"LP970603",6/9/1997 17:00:00,"LPCR0000","SCGC-145","Colorado R. below Glen Canyon Dam","LP970603",,
"LP970603",6/9/1997 18:30:00,"LPCR-249","SCGC0000","Colorado R. at Lees Ferry","LP970603",,
"LP970708",7/8/1997 9:00:00,"LPCR0024","LPCR0024","Wahweap","LP970708",3694.96,157.10
"LP970708",7/9/1997 17:15:00,"LPCR0000","LPCRDT07","Glen Canyon Dam Draft Tube #7","LP970708",,
"LP970708",7/9/1997 20:00:00,"LPCR-249","SCGC0000","Colorado R. at Lees Ferry","LP970708",,
